filepath,label,duration_s,segment_index,fc_tr,p_tr_lslrt
./recordings/H0/34.wav,0,7,3,100.02719627384458,0.6316019832916865
./recordings/H0/34.wav,0,7,4,99.9265341189186,0.724348850428451
./recordings/H0/34.wav,0,7,5,100.00373289252012,0.6292814038239208
./recordings/H0/35.wav,0,7,1,99.88430733863619,0.6511512050111963
./recordings/H0/35.wav,0,7,2,100.08044377570415,0.5431992132783469
./recordings/H0/35.wav,0,7,3,99.92169665457477,0.4964354949643556
./recordings/H0/35.wav,0,7,4,99.8707364593609,0.4930454423710297
./recordings/H0/35.wav,0,7,5,99.93984007693932,0.4255661561834233
./recordings/H0/36.wav,0,7,1,99.94430033269576,0.7494716087244543
./recordings/H0/36.wav,0,7,2,99.82507599365397,0.4458361605549795
./recordings/H0/36.wav,0,7,3,99.96062894116568,0.5608681793115553
./recordings/H0/36.wav,0,7,4,99.9545668166699,0.6707023164111726
./recordings/H0/36.wav,0,7,5,100.06649407101104,0.33344110133007715
./recordings/H0/37.wav,0,7,1,100.10253103040165,0.34274981487211653
./recordings/H0/37.wav,0,7,2,99.6468796961391,0.2764092986361324
./recordings/H0/37.wav,0,7,3,99.81705072112305,0.34051135580429004
./recordings/H0/37.wav,0,7,4,99.74167946286825,0.21517334192264187
./recordings/H0/37.wav,0,7,5,100.04459468437206,0.2778281033742542
./recordings/H0/38.wav,0,7,1,99.82775937399296,0.14391945358553418
./recordings/H0/38.wav,0,7,2,99.69069635003416,0.42478119500368616
./recordings/H0/38.wav,0,7,3,100.26064769600721,0.14049337940886347
./recordings/H0/38.wav,0,7,4,99.89124792003994,0.44025150401872404
./recordings/H0/38.wav,0,7,5,100.00312220914337,0.5903253852684252
./recordings/H0/39.wav,0,7,1,100.26778196741792,0.22880677163696672
./recordings/H0/39.wav,0,7,2,99.51111704567046,0.3320014906178427
./recordings/H0/39.wav,0,7,3,100.09553640677821,0.24523867327471807
./recordings/H0/39.wav,0,7,4,99.89360768309025,0.3221733952794065
./recordings/H0/39.wav,0,7,5,100.34997856837795,0.38938396816766363
./recordings/H0/4.wav,0,7,1,100.22698122585177,0.39473331793576105
./recordings/H0/4.wav,0,7,2,99.68224574637496,0.4580836187423057
./recordings/H0/4.wav,0,7,3,100.28227808724112,0.4590437021607864
./recordings/H0/4.wav,0,7,4,99.8791018739811,0.4920050639798317
./recordings/H0/4.wav,0,7,5,99.9808323158562,0.41571376968268425
./recordings/H0/40.wav,0,7,1,99.90544776695018,0.4107450545023393
./recordings/H0/40.wav,0,7,2,99.9829057754497,0.2908152799596565
./recordings/H0/40.wav,0,7,3,99.95097568417671,0.40724819840297455
./recordings/H0/40.wav,0,7,4,100.40884846676798,0.3048159542747406
./recordings/H0/40.wav,0,7,5,99.75725592096549,0.42917219074260565
./recordings/H0/5.wav,0,7,1,99.82357403867876,0.37773990127080004
./recordings/H0/5.wav,0,7,2,100.30679811941434,0.28721372460746886
./recordings/H0/5.wav,0,7,3,100.45745225378394,0.22508588469908228
./recordings/H0/5.wav,0,7,4,100.08438486589272,0.4635708002455223
./recordings/H0/5.wav,0,7,5,100.01245695712169,0.4188983076913365
./recordings/H0/6.wav,0,7,1,100.0870326696717,0.2691628152819213
./recordings/H0/6.wav,0,7,2,99.91145282940074,0.2652157121377336
./recordings/H0/6.wav,0,7,3,99.6583666481935,0.3610898300582882
./recordings/H0/6.wav,0,7,4,99.8630756662333,0.34504442124261736
./recordings/H0/6.wav,0,7,5,99.92029278065675,0.14832366162001442
./recordings/H0/7.wav,0,7,1,100.03087274096882,0.36380184610549243
./recordings/H0/7.wav,0,7,2,99.80012708916138,0.39471971956078994
./recordings/H0/7.wav,0,7,3,99.83058753053895,0.44245041704860794
./recordings/H0/7.wav,0,7,4,99.90811448057364,0.26908348313977076
./recordings/H0/7.wav,0,7,5,99.927009938476,0.3527694669817591
./recordings/H0/8.wav,0,7,1,100.11233911982453,0.4600223835283179
./recordings/H0/8.wav,0,7,2,99.72467427887634,0.28501790796397186
./recordings/H0/8.wav,0,7,3,100.12639949272868,0.2448629016897413
./recordings/H0/8.wav,0,7,4,99.99633314946207,0.33333225192710925
./recordings/H0/8.wav,0,7,5,99.9553837560778,0.2425217886949619
./recordings/H0/9.wav,0,7,1,100.22313647958792,0.48753071582952895
./recordings/H0/9.wav,0,7,2,100.1262082453282,0.4581305920630575
./recordings/H0/9.wav,0,7,3,99.58462001851993,0.3593744532833304
./recordings/H0/9.wav,0,7,4,100.1766500801464,0.3820565008360194
./recordings/H0/9.wav,0,7,5,99.99394003561966,0.1879181537103404
./recordings/H1/180926_1851.wav,1,8,1,100.11994422149267,0.49028323394176043
./recordings/H1/180926_1851.wav,1,8,2,100.13203720178593,0.7461186364394303
./recordings/H1/180926_1851.wav,1,8,3,99.98002609742949,0.7697866778582086
./recordings/H1/180926_1851.wav,1,8,4,100.0787385414977,0.45668548180385177
./recordings/H1/180926_1851.wav,1,8,5,99.8471164237745,0.633510264765066
./recordings/H1/180930_0906.wav,1,8,1,99.91883045095507,0.883842041219847
./recordings/H1/180930_0906.wav,1,8,2,99.98211120561545,0.5236869997592722
./recordings/H1/180930_0906.wav,1,8,3,99.95399268314193,0.8571444559288038
./recordings/H1/180930_0906.wav,1,8,4,100.04488043554754,0.8808976962414711
./recordings/H1/180930_0906.wav,1,8,5,99.95571144908548,0.8656874207762982
./recordings/H1/181005_2000.wav,1,8,1,99.9216731466644,0.7030589261328012
./recordings/H1/181005_2000.wav,1,8,2,100.20934617148993,0.8430629324806654
./recordings/H1/181005_2000.wav,1,8,3,100.03786300032746,0.7093405683343103
./recordings/H1/181005_2000.wav,1,8,4,99.82892810382573,0.7022648909093409
./recordings/H1/181005_2000.wav,1,8,5,99.97260050142738,0.7728072070329431
./recordings/H1/181005_2023.wav,1,8,1,99.96101320075293,0.7613694961507298
./recordings/H1/181005_2023.wav,1,8,2,99.93673264153045,0.537392891941476
./recordings/H1/181005_2023.wav,1,8,3,100.06386878125248,0.7738651189033093
./recordings/H1/181005_2023.wav,1,8,4,99.99156102662737,0.671309975093248
./recordings/H1/181005_2023.wav,1,8,5,100.0445658874323,0.4869495641776998
./recordings/H1/181008_2000.wav,1,8,1,100.00807692052395,0.5206090466345376
./recordings/H1/181008_2000.wav,1,8,2,100.04175500952769,0.6072105066847063
./recordings/H1/181008_2000.wav,1,8,3,100.03914659280098,0.5645911331568121
./recordings/H1/181008_2000.wav,1,8,4,99.96299226728935,0.6402693088427386
./recordings/H1/181008_2000.wav,1,8,5,100.06227605621231,0.1262474820004897
./recordings/H1/181009_1601.wav,1,8,1,99.98811241062728,0.84099034812628
./recordings/H1/181009_1601.wav,1,8,2,99.99443683098937,0.8399519403229538
./recordings/H1/181009_1601.wav,1,8,3,99.73834334659252,0.7345332747262344
./recordings/H1/181009_1601.wav,1,8,4,100.00051529443346,0.8413362076187383
./recordings/H1/181009_1601.wav,1,8,5,100.0118423249193,0.8104530157856755
./recordings/H1/181009_1611.wav,1,8,1,100.08881315465895,0.8178311675091576
./recordings/H1/181009_1611.wav,1,8,2,99.94813296631004,0.7455412834161672
./recordings/H1/181009_1611.wav,1,8,3,100.0118970206919,0.7358739543380988
./recordings/H1/181009_1611.wav,1,8,4,99.94986516362728,0.6831743220275522
./recordings/H1/181009_1611.wav,1,8,5,99.97114578092888,0.7869750458639082
./recordings/H1/181010_2123.wav,1,8,1,100.00654028148818,0.8518152318862049
./recordings/H1/181010_2123.wav,1,8,2,99.96218290745387,0.8445775112676404
./recordings/H1/181010_2123.wav,1,8,3,99.96726705295131,0.8029073431636048
./recordings/H1/181010_2123.wav,1,8,4,100.05506944182008,0.8510014458224643
./recordings/H1/181010_2123.wav,1,8,5,100.12069409394167,0.849480110265152
./recordings/H1/181010_2136.wav,1,8,1,100.0310343591139,0.8529152281320382
./recordings/H1/181010_2136.wav,1,8,2,100.02479157135606,0.7111668618046547
./recordings/H1/181010_2136.wav,1,8,3,100.04976213897024,0.7841789406341226
./recordings/H1/181010_2136.wav,1,8,4,99.98193001170094,0.8560316908461963
./recordings/H1/181010_2136.wav,1,8,5,100.22308536540282,0.8107960834762101
./recordings/H1/181012_1038.wav,1,8,1,99.9901335519792,0.6319272763965025
./recordings/H1/181012_1038.wav,1,8,2,99.95417190934124,0.5373556895539952
./recordings/H1/181012_1038.wav,1,8,3,100.14930531528692,0.6947448007098167
./recordings/H1/181012_1038.wav,1,8,4,99.9893359959211,0.49525056557901925
./recordings/H1/181012_1038.wav,1,8,5,100.02587724029601,0.6818285770887179
./recordings/H1/181016_1307.wav,1,8,1,99.95455023035221,0.8499140930754009
./recordings/H1/181016_1307.wav,1,8,2,100.10094849554164,0.843166820502611
./recordings/H1/181016_1307.wav,1,8,3,100.0049613576273,0.83844764877251
./recordings/H1/181016_1307.wav,1,8,4,100.01430296922314,0.869971480453712
./recordings/H1/181016_1307.wav,1,8,5,99.96459090562355,0.8556302692376551
./recordings/H1/181017_1544.wav,1,8,1,99.92509508551599,0.7657196865721251
./recordings/H1/181017_1544.wav,1,8,2,99.96620146448669,0.5306549862772685
./recordings/H1/181017_1544.wav,1,8,3,100.00650298245685,0.630204028826783
./recordings/H1/181017_1544.wav,1,8,4,100.02056116845282,0.6357709731098385
./recordings/H1/181017_1544.wav,1,8,5,100.03123349777125,0.7130778526157168
./recordings/H1/181017_1617.wav,1,8,1,99.95817611141007,0.7121696651299902
./recordings/H1/181017_1617.wav,1,8,2,100.1831992284595,0.39613679740877344
./recordings/H1/181017_1617.wav,1,8,3,100.05177319860542,0.6292231171048449
./recordings/H1/181017_1617.wav,1,8,4,100.03504784529953,0.6357993559747502
./recordings/H1/181017_1617.wav,1,8,5,100.00629128162407,0.6558766729491626
./recordings/H1/181020_2110.wav,1,8,1,99.82142168128162,0.513533395848076
./recordings/H1/181020_2110.wav,1,8,2,99.92344682050653,0.5406046204197097
./recordings/H1/181020_2110.wav,1,8,3,99.97227770966745,0.7099590664856915
./recordings/H1/181020_2110.wav,1,8,4,99.88908123069331,0.309960799361868
./recordings/H1/181020_2110.wav,1,8,5,100.16203905996461,0.4372513192799582
./recordings/H1/181021_2111.wav,1,8,1,99.9583369527501,0.5288837099054676
./recordings/H1/181021_2111.wav,1,8,2,100.03531183909524,0.7721654061240272
./recordings/H1/181021_2111.wav,1,8,3,100.05270372841854,0.7915032087396918
./recordings/H1/181021_2111.wav,1,8,4,99.91636126198281,0.384196131965589
./recordings/H1/181021_2111.wav,1,8,5,100.05971040476346,0.5953125862056675
./recordings/H1/181121_2105.wav,1,8,1,100.04451374956443,0.7996120568594715
./recordings/H1/181121_2105.wav,1,8,2,99.9857969349116,0.8483476566900238
./recordings/H1/181121_2105.wav,1,8,3,100.08887417088344,0.8490508649032383
./recordings/H1/181121_2105.wav,1,8,4,99.98426443366155,0.8510972672219024
./recordings/H1/181121_2105.wav,1,8,5,100.06708443541778,0.8758207058787316
./recordings/H1/181121_2128.wav,1,8,1,99.9493625575326,0.8614376617584636
./recordings/H1/181121_2128.wav,1,8,2,100.03641174281923,0.861747045652206
./recordings/H1/181121_2128.wav,1,8,3,100.06544299539873,0.859632943551106
./recordings/H1/181121_2128.wav,1,8,4,99.98594529802678,0.8598067995207374
./recordings/H1/181121_2128.wav,1,8,5,100.05065185098029,0.8444287387660914
./recordings/H1/181122_0016.wav,1,8,1,99.96417170532055,0.8410149897182871
./recordings/H1/181122_0016.wav,1,8,2,100.09930590488116,0.3072210784945517
./recordings/H1/181122_0016.wav,1,8,3,99.89243397686097,0.8494341532898426
./recordings/H1/181122_0016.wav,1,8,4,100.25869391227988,0.25670251892300994
./recordings/H1/181122_0016.wav,1,8,5,99.96836112582503,0.861130551832807
./recordings/H1/181122_1041.wav,1,8,1,99.96927999965465,0.8791048146292361
./recordings/H1/181122_1041.wav,1,8,2,99.8918952406786,0.8555554837788428
./recordings/H1/181122_1041.wav,1,8,3,99.96227958009565,0.8542418679886044
./recordings/H1/181122_1041.wav,1,8,4,99.93525500730911,0.871348313486787
./recordings/H1/181122_1041.wav,1,8,5,99.74771848935156,0.8754407977694262
./recordings/H1/181122_1123.wav,1,8,1,100.1064799831295,0.8678002399132903
./recordings/H1/181122_1123.wav,1,8,2,100.101746546847,0.8582792389087907
./recordings/H1/181122_1123.wav,1,8,3,99.87553189562415,0.6227657737143408
./recordings/H1/181122_1123.wav,1,8,4,99.9776656703308,0.875725929155461
./recordings/H1/181122_1123.wav,1,8,5,100.08657784730183,0.8517948896291195
./recordings/H1/181122_1251.wav,1,8,1,100.05262932066343,0.8731963074334772
./recordings/H1/181122_1251.wav,1,8,2,99.95874279207712,0.8505214763279217
./recordings/H1/181122_1251.wav,1,8,3,100.0376065466998,0.8718364953524467
./recordings/H1/181122_1251.wav,1,8,4,100.19549374481619,0.8708994809765799
./recordings/H1/181122_1251.wav,1,8,5,99.95904927915639,0.8724500756355326
./recordings/H1/181122_1302.wav,1,8,1,100.04142656286955,0.8457048916745763
./recordings/H1/181122_1302.wav,1,8,2,99.96504372207806,0.8723456998823453
./recordings/H1/181122_1302.wav,1,8,3,99.94258047131603,0.8378743518241845
./recordings/H1/181122_1302.wav,1,8,4,100.197769424961,0.8349135268606461
./recordings/H1/181122_1302.wav,1,8,5,99.99453666495954,0.8615738899083936
./recordings/H1/190121_0929.wav,1,8,1,100.00700729849345,0.6246433789362383
./recordings/H1/190121_0929.wav,1,8,2,99.84223441973626,0.30956146413355984
./recordings/H1/190121_0929.wav,1,8,3,99.95634446036455,0.5790198664628042
./recordings/H1/190121_0929.wav,1,8,4,100.08488695134689,0.701056628916045
./recordings/H1/190121_0929.wav,1,8,5,100.04416837438421,0.756954307512727
./recordings/H1/190121_1007.wav,1,8,1,99.99599761049984,0.27031356069942913
./recordings/H1/190121_1007.wav,1,8,2,99.95863298431416,0.2848307917683725
./recordings/H1/190121_1007.wav,1,8,3,99.94053774833688,0.6368926772039422
./recordings/H1/190121_1007.wav,1,8,4,99.90438919708774,0.7321882294935881
./recordings/H1/190121_1007.wav,1,8,5,99.90365965638938,0.7290307961539529
./recordings/H1/190330_2027.wav,1,8,1,99.93357991558084,0.48106951269707104
./recordings/H1/190330_2027.wav,1,8,2,99.93556001593514,0.4597985387623888
./recordings/H1/190330_2027.wav,1,8,3,100.03557339610391,0.7197074812006571
./recordings/H1/190330_2027.wav,1,8,4,99.81640591196945,0.6621039582408518
./recordings/H1/190330_2027.wav,1,8,5,99.94886936427449,0.3869564422242733
./recordings/H1/190410_0933.wav,1,8,1,99.76048444537169,0.11137931763830414
./recordings/H1/190410_0933.wav,1,8,2,100.1087171263864,0.8116949384593779
./recordings/H1/190410_0933.wav,1,8,3,99.98995350542491,0.8087810989718038
./recordings/H1/190410_0933.wav,1,8,4,100.10497907553707,0.7716672313652329
./recordings/H1/190410_0933.wav,1,8,5,99.7404718533512,0.22893886873517416
./recordings/H1/190410_1606.wav,1,8,1,99.99340601502261,0.1411726927445418
./recordings/H1/190410_1606.wav,1,8,2,100.00939154722178,0.7681666236833506
./recordings/H1/190410_1606.wav,1,8,3,99.90832868229278,0.30944409133890427
./recordings/H1/190410_1606.wav,1,8,4,99.97987451760835,0.8097737798663915
./recordings/H1/190410_1606.wav,1,8,5,99.91474517072282,0.7000598065635517
./recordings/H1/190410_1633.wav,1,8,1,99.99375694595194,0.8623423021508843
./recordings/H1/190410_1633.wav,1,8,2,99.93740986253692,0.775169340595068
./recordings/H1/190410_1633.wav,1,8,3,100.00476476386727,0.4444116976530027
./recordings/H1/190410_1633.wav,1,8,4,99.98137057374977,0.8026782188396271
./recordings/H1/190410_1633.wav,1,8,5,99.82447626062746,0.5269621491479448
./recordings/H1/190703_1700.wav,1,8,1,99.9857623351383,0.40106166702080376
./recordings/H1/190703_1700.wav,1,8,2,100.09158353005363,0.19763088758886857
./recordings/H1/190703_1700.wav,1,8,3,99.9567819815487,0.6804274025014095
./recordings/H1/190703_1700.wav,1,8,4,100.02132835945062,0.6472226696228871
./recordings/H1/190703_1700.wav,1,8,5,100.03185659820471,0.5181784313571589
./recordings/H1/190704_1013.wav,1,8,1,100.04000999334018,0.557441929452818
./recordings/H1/190704_1013.wav,1,8,2,99.88581189367565,0.8471483660539566
./recordings/H1/190704_1013.wav,1,8,3,99.93257835964556,0.6919308899999442
./recordings/H1/190704_1013.wav,1,8,4,100.03190933321909,0.5863327441857618
./recordings/H1/190704_1013.wav,1,8,5,99.97977075630936,0.619092074688928
./recordings/H1/190704_1046.wav,1,8,1,99.9401022063952,0.7283187722966521
./recordings/H1/190704_1046.wav,1,8,2,100.06335384386642,0.47418333648374345
./recordings/H1/190704_1046.wav,1,8,3,100.1279210401557,0.8158894471033813
./recordings/H1/190704_1046.wav,1,8,4,100.03509243518748,0.7669712379861848
./recordings/H1/190704_1046.wav,1,8,5,99.94545565867556,0.5242031016650184
./recordings/H1/190720_0913.wav,1,8,1,100.01067155225118,0.8220810388763868
./recordings/H1/190720_0913.wav,1,8,2,100.25717767204539,0.7936926057407113
./recordings/H1/190720_0913.wav,1,8,3,100.14346463270078,0.8181204711875166
./recordings/H1/190720_0913.wav,1,8,4,99.94997474586881,0.8144183329435677
./recordings/H1/190720_0913.wav,1,8,5,99.94558141688653,0.8221868391968172
./recordings/H1/190720_0945.wav,1,8,1,99.92732864008404,0.6499020306530636
./recordings/H1/190720_0945.wav,1,8,2,100.05994039622301,0.7929902507354055
./recordings/H1/190720_0945.wav,1,8,3,99.9973914831284,0.7949755590464197
./recordings/H1/190720_0945.wav,1,8,4,100.0832230282978,0.4816762132446527
./recordings/H1/190720_0945.wav,1,8,5,99.98472294694844,0.6901041787854167
./recordings/H1/190720_1001.wav,1,8,1,100.01635451282672,0.825818925593251
./recordings/H1/190720_1001.wav,1,8,2,100.04989088794018,0.832756125592805
./recordings/H1/190720_1001.wav,1,8,3,99.92304522559762,0.8137785692850501
./recordings/H1/190720_1001.wav,1,8,4,100.04958389692369,0.7826358685446789
./recordings/H1/190720_1001.wav,1,8,5,99.99121303320358,0.7419281017629277
./recordings/H1/190720_1246.wav,1,8,1,99.90731500497164,0.6545888192188324
./recordings/H1/190720_1246.wav,1,8,2,100.0128210274629,0.7937618312425826
./recordings/H1/190720_1246.wav,1,8,3,100.02235488743763,0.8173747987325565
./recordings/H1/190720_1246.wav,1,8,4,99.97744070753784,0.7914185390234284
./recordings/H1/190720_1246.wav,1,8,5,99.93805134958279,0.8223937483661307
./recordings/H1/190720_1301.wav,1,8,1,99.96676638481996,0.7541133293502031
./recordings/H1/190720_1301.wav,1,8,2,99.92511406262179,0.6972779864169378
./recordings/H1/190720_1301.wav,1,8,3,100.04272116541746,0.5293507281918514
./recordings/H1/190720_1301.wav,1,8,4,99.64451083443895,0.31913454752194564
./recordings/H1/190720_1301.wav,1,8,5,100.01594835695215,0.7944155815575169
./recordings/H1/190720_1311.wav,1,8,1,99.98998253612098,0.8237958833171278
./recordings/H1/190720_1311.wav,1,8,2,100.0110584341185,0.8048194415982339
./recordings/H1/190720_1311.wav,1,8,3,100.02415736951667,0.8191800275625102
./recordings/H1/190720_1311.wav,1,8,4,100.04412450203756,0.8038010430265238
./recordings/H1/190720_1311.wav,1,8,5,100.22789345785891,0.8341313639272278
./recordings/H1/190720_1321.wav,1,8,1,100.06567371451828,0.7901380563325228
./recordings/H1/190720_1321.wav,1,8,2,100.01883338227486,0.5858343392454577
./recordings/H1/190720_1321.wav,1,8,3,99.99297090405024,0.7688890123299579
./recordings/H1/190720_1321.wav,1,8,4,99.86665312602229,0.7924804460032339
./recordings/H1/190720_1321.wav,1,8,5,100.01068896311301,0.8177837875276958
./recordings/H1/190720_1342.wav,1,8,1,99.94815189481419,0.31781285706687523
./recordings/H1/190720_1342.wav,1,8,2,99.97111384435314,0.7252027562164781
./recordings/H1/190720_1342.wav,1,8,3,99.9820655038346,0.7954599926946533
./recordings/H1/190720_1342.wav,1,8,4,99.8987619745712,0.7808035468002896
./recordings/H1/190720_1342.wav,1,8,5,99.94222904124614,0.7009641495288491
./recordings/H1/190720_1503.wav,1,8,1,99.87899136448077,0.8426126735407927
./recordings/H1/190720_1503.wav,1,8,2,100.03942403050648,0.7833850670782414
./recordings/H1/190720_1503.wav,1,8,3,100.05330040202783,0.7987060332306617
./recordings/H1/190720_1503.wav,1,8,4,99.99225507416762,0.86008302037507
./recordings/H1/190720_1503.wav,1,8,5,100.0355305288934,0.8139723414818101
./recordings/H1/190720_1513.wav,1,8,1,100.09529706548001,0.8006889119714484
./recordings/H1/190720_1513.wav,1,8,2,99.99901842213693,0.7322361535362043
./recordings/H1/190720_1513.wav,1,8,3,100.01855099786155,0.7416477817759503
./recordings/H1/190720_1513.wav,1,8,4,99.95341919747123,0.6692263862040339
./recordings/H1/190720_1513.wav,1,8,5,99.92350132501862,0.8089769287925298
./recordings/H1/190720_1533.wav,1,8,1,100.2123776481598,0.6595446552603331
./recordings/H1/190720_1533.wav,1,8,2,99.97273781126616,0.6753759370868813
./recordings/H1/190720_1533.wav,1,8,3,100.03631074244872,0.8211539220225894
./recordings/H1/190720_1533.wav,1,8,4,99.99991530735123,0.8279290536649376
./recordings/H1/190720_1533.wav,1,8,5,100.34887494772255,0.30219206008663974
./recordings/H1/190722_1030.wav,1,8,1,100.02599284260035,0.7156895710091686
./recordings/H1/190722_1030.wav,1,8,2,99.93555321599538,0.8093742860769997
./recordings/H1/190722_1030.wav,1,8,3,100.03014788716719,0.8250212827141105
./recordings/H1/190722_1030.wav,1,8,4,99.9094841203192,0.7958919582923836
./recordings/H1/190722_1030.wav,1,8,5,99.9147058679869,0.7908240257782436
./recordings/H1/190722_1042.wav,1,8,1,99.99790369716965,0.8007096856850792
./recordings/H1/190722_1042.wav,1,8,2,100.03699044372948,0.16868803003149102
./recordings/H1/190722_1042.wav,1,8,3,100.05373120348135,0.7702906248185601
./recordings/H1/190722_1042.wav,1,8,4,99.97346342772522,0.8195448877295857
./recordings/H1/190722_1042.wav,1,8,5,99.98237178484338,0.7748263344509896
./recordings/H1/190722_1052.wav,1,8,1,100.04240721966909,0.7950473597307354
./recordings/H1/190722_1052.wav,1,8,2,100.02407294497874,0.692535103554676
./recordings/H1/190722_1052.wav,1,8,3,99.90697062900247,0.7823572171088726
./recordings/H1/190722_1052.wav,1,8,4,99.92752387006995,0.8261673650525457
./recordings/H1/190722_1052.wav,1,8,5,99.78955978887865,0.7762399125799566
./recordings/H1/190722_1122.wav,1,8,1,99.94907574090504,0.5704790218754363
./recordings/H1/190722_1122.wav,1,8,2,100.0922379858892,0.30404622146919025
./recordings/H1/190722_1122.wav,1,8,3,99.94669983475765,0.6383506534431257
./recordings/H1/190722_1122.wav,1,8,4,99.78070040608468,0.7694134987940102
./recordings/H1/190722_1122.wav,1,8,5,99.72373137745966,0.0852716811241057
./recordings/H1/190729_0936.wav,1,8,1,100.03276520094828,0.839705724428921
./recordings/H1/190729_0936.wav,1,8,2,100.01494277738287,0.652227775783903
./recordings/H1/190729_0936.wav,1,8,3,100.01201561201844,0.8392462234505365
./recordings/H1/190729_0936.wav,1,8,4,100.00656654832743,0.8046089403743838
./recordings/H1/190729_0936.wav,1,8,5,100.0511159682244,0.8192176963839737
./recordings/H1/190729_1011.wav,1,8,1,99.81069963082793,0.3828948606296808
./recordings/H1/190729_1011.wav,1,8,2,100.01459840828699,0.5150958998264843
./recordings/H1/190729_1011.wav,1,8,3,100.0950785186286,0.1211488934977315
./recordings/H1/190729_1011.wav,1,8,4,99.98828773910626,0.731757089977764
./recordings/H1/190729_1011.wav,1,8,5,99.98477774566084,0.7863376984917125
./recordings/H1/190729_1032.wav,1,8,1,99.96130331667992,0.7180589003793992
./recordings/H1/190729_1032.wav,1,8,2,100.04924012226193,0.6098014042974839
./recordings/H1/190729_1032.wav,1,8,3,100.06144279369394,0.6880548464652423
./recordings/H1/190729_1032.wav,1,8,4,100.00565540035157,0.6319487636078349
./recordings/H1/190729_1032.wav,1,8,5,99.98002381963104,0.7242031890810284
./recordings/H1/190915_1530.wav,1,8,1,99.93786805282161,0.8716269943796691
./recordings/H1/190915_1530.wav,1,8,2,100.04567699635676,0.8694148743895789
./recordings/H1/190915_1530.wav,1,8,3,99.7831241609432,0.866266729624109
./recordings/H1/190915_1530.wav,1,8,4,99.9788232909583,0.8686624693851734
./recordings/H1/190915_1530.wav,1,8,5,99.98529552539874,0.8694951652085963
./recordings/H0/1.wav,0,8,1,100.16814207839315,0.3210684537967535
./recordings/H0/1.wav,0,8,2,100.03681586383222,0.2331659397354208
./recordings/H0/1.wav,0,8,3,100.13815577403255,0.31579102061812775
./recordings/H0/1.wav,0,8,4,99.79381104232093,0.6216854863451148
./recordings/H0/1.wav,0,8,5,99.86881960091512,0.5839214052968476
./recordings/H0/10.wav,0,8,1,100.03257778843344,0.3951589174430935
./recordings/H0/10.wav,0,8,2,99.9468575572892,0.3065918440468796
./recordings/H0/10.wav,0,8,3,99.60430291707723,0.3162796196657277
./recordings/H0/10.wav,0,8,4,100.1606590930595,0.5619354431672205
./recordings/H0/10.wav,0,8,5,100.00713528839773,0.37217912187583435
./recordings/H0/11.wav,0,8,1,100.22214399190936,0.3994979655204556
./recordings/H0/11.wav,0,8,2,100.00212863257497,0.4470068385512323
./recordings/H0/11.wav,0,8,3,100.21817053138757,0.39449871547385873
./recordings/H0/11.wav,0,8,4,99.66223862200707,0.3877289638881292
./recordings/H0/11.wav,0,8,5,100.34187870620245,0.3467579288093852
./recordings/H0/12.wav,0,8,1,100.33454339409803,0.5181978395439741
./recordings/H0/12.wav,0,8,2,100.10329217915213,0.3129737072154766
./recordings/H0/12.wav,0,8,3,100.05181777874522,0.2984056892855567
./recordings/H0/12.wav,0,8,4,99.91990695969864,0.15971150686989793
./recordings/H0/12.wav,0,8,5,99.92180363881943,0.4341423078464977
./recordings/H0/13.wav,0,8,1,100.06530968022216,0.3753328308777401
./recordings/H0/13.wav,0,8,2,99.76642853982928,0.5658343470303165
./recordings/H0/13.wav,0,8,3,100.00330470165586,0.38409826991830925
./recordings/H0/13.wav,0,8,4,100.23970285517397,0.12259005397828981
./recordings/H0/13.wav,0,8,5,100.17924139466592,0.3548756692883082
./recordings/H0/14.wav,0,8,1,99.87864367795017,0.43909695151853867
./recordings/H0/14.wav,0,8,2,99.93102325746254,0.5156100604429257
./recordings/H0/14.wav,0,8,3,100.21971894742478,0.3587873258183361
./recordings/H0/14.wav,0,8,4,99.84682894203151,0.37708195766453523
./recordings/H0/14.wav,0,8,5,100.26387370314467,0.4559053205666619
./recordings/H0/15.wav,0,8,1,100.2693671896755,0.35749450685770634
./recordings/H0/15.wav,0,8,2,99.5927230061171,0.16950420707684796
./recordings/H0/15.wav,0,8,3,100.04386494015168,0.5488267879869685
./recordings/H0/15.wav,0,8,4,100.21656401982032,0.3595098143430391
./recordings/H0/15.wav,0,8,5,99.9288474305697,0.33840625931819784
./recordings/H0/16.wav,0,8,1,100.01710255595628,0.3456433539874006
./recordings/H0/16.wav,0,8,2,100.05623500868184,0.4362700535654848
./recordings/H0/16.wav,0,8,3,99.83995498851182,0.12974391756430106
./recordings/H0/16.wav,0,8,4,99.79607247083243,0.3131806322034014
./recordings/H0/16.wav,0,8,5,100.20802636085143,0.40137364487955696
./recordings/H0/17.wav,0,8,1,100.10173448476613,0.2932968229871471
./recordings/H0/17.wav,0,8,2,99.73872105320197,0.5085571851640049
./recordings/H0/17.wav,0,8,3,100.23976624065033,0.5202832428013469
./recordings/H0/17.wav,0,8,4,99.80670231414922,0.3226982964526899
./recordings/H0/17.wav,0,8,5,100.19985589242462,0.41300509027502963
./recordings/H0/18.wav,0,8,1,99.86986749077487,0.3930173812548035
./recordings/H0/18.wav,0,8,2,99.84093690417986,0.33717821847014656
./recordings/H0/18.wav,0,8,3,99.69004174423948,0.12724469625233129
